source,target,weight
C906082,P419371,{'weight': 9}
C906082,P896378,{'weight': 2}
C906082,P946388,{'weight': 2}
C936865,P2991,{'weight': 2}
C936865,P16101,{'weight': 3}
C956414,P17695,{'weight': 3}
C956414,P115392,{'weight': 2}
C956414,P228955,{'weight': 4}
P549,C630593,{'weight': 2}
C630593,P2991,{'weight': 2}
C630593,P13377,{'weight': 2}
C630593,P17695,{'weight': 2}
P642,C110521,{'weight': 2}
C110521,P2991,{'weight': 9}
C110521,P11882,{'weight': 2}
C110521,P12809,{'weight': 2}
C110521,P13377,{'weight': 17}
C110521,P16131,{'weight': 20}
C110521,P17695,{'weight': 14}
C110521,P24521,{'weight': 2}
C110521,P27047,{'weight': 2}
C110521,P32763,{'weight': 93}
C110521,P33609,{'weight': 2}
C110521,P34038,{'weight': 5}
C110521,P35076,{'weight': 2}
C110521,P52839,{'weight': 2}
C110521,P67428,{'weight': 2}
C110521,P155444,{'weight': 11}
C110521,P165078,{'weight': 9}
C110521,P170354,{'weight': 2}
C110521,P179103,{'weight': 6}
C110521,P180811,{'weight': 2}
C110521,P294211,{'weight': 3}
C110521,P422579,{'weight': 2}
C110521,P425620,{'weight': 11}
C110521,P438488,{'weight': 8}
C110521,P472970,{'weight': 4}
C110521,P507754,{'weight': 2}
C110521,P510442,{'weight': 6}
C110521,P726060,{'weight': 2}
C110521,P892862,{'weight': 12}
C110521,P896378,{'weight': 2}
C110521,P910983,{'weight': 2}
C110521,P918627,{'weight': 5}
C110521,P1005353,{'weight': 2}
C110521,P1163777,{'weight': 2}
P819,C16131,{'weight': 3}
P819,C22504,{'weight': 2}
P819,C64769,{'weight': 2}
P819,C187268,{'weight': 2}
P819,C364405,{'weight': 2}
P819,C439153,{'weight': 6}
P819,C439754,{'weight': 4}
P819,C450142,{'weight': 8}
P819,C467042,{'weight': 2}
P819,C828435,{'weight': 2}
P819,C858761,{'weight': 2}
P819,C913258,{'weight': 3}
P819,C916701,{'weight': 2}
P819,C917475,{'weight': 2}
P819,C918439,{'weight': 3}
C16131,P2616,{'weight': 3}
C16131,P175865,{'weight': 2}
C16131,P180811,{'weight': 6}
C16131,P398213,{'weight': 4}
C16131,P476404,{'weight': 3}
C16131,P491170,{'weight': 2}
C16131,P593075,{'weight': 3}
C16131,P601423,{'weight': 2}
C16131,P776740,{'weight': 2}
C22504,P16101,{'weight': 2}
C64769,P425620,{'weight': 2}
C64769,P510442,{'weight': 5}
C187268,P2692,{'weight': 10}
C187268,P7353,{'weight': 2}
C187268,P8778,{'weight': 2}
C187268,P16101,{'weight': 31}
C187268,P17695,{'weight': 5}
C187268,P97992,{'weight': 2}
C187268,P217955,{'weight': 8}
C187268,P246983,{'weight': 4}
C187268,P510442,{'weight': 16}
C187268,P1772002,{'weight': 2}
C364405,P2692,{'weight': 5}
C364405,P8778,{'weight': 3}
C364405,P13377,{'weight': 6}
C364405,P16101,{'weight': 2}
C364405,P17695,{'weight': 2}
C364405,P81911,{'weight': 3}
C364405,P179103,{'weight': 10}
C364405,P398213,{'weight': 2}
C364405,P510442,{'weight': 5}
C364405,P2721932,{'weight': 2}
C439153,P17695,{'weight': 2}
C439153,P32763,{'weight': 3}
C439153,P172345,{'weight': 4}
C439153,P179103,{'weight': 2}
C439754,P179103,{'weight': 2}
C450142,P13377,{'weight': 2}
C450142,P17695,{'weight': 3}
C450142,P28037,{'weight': 3}
C450142,P180811,{'weight': 2}
C450142,P270365,{'weight': 3}
C450142,P398213,{'weight': 4}
C450142,P425620,{'weight': 2}
C467042,P217955,{'weight': 3}
C467042,P510442,{'weight': 11}
C467042,P827082,{'weight': 2}
C467042,P2721932,{'weight': 2}
C828435,P31034,{'weight': 2}
C916701,P2991,{'weight': 2}
C916701,P3558,{'weight': 5}
C916701,P15206,{'weight': 11}
C916701,P16101,{'weight': 8}
C916701,P17695,{'weight': 4}
C916701,P54686,{'weight': 16}
C916701,P336699,{'weight': 2}
C918439,P2991,{'weight': 2}
C918439,P3558,{'weight': 3}
C918439,P17695,{'weight': 5}
C918439,P32763,{'weight': 2}
C918439,P110521,{'weight': 4}
C918439,P179103,{'weight': 2}
P910,C1213,{'weight': 3}
P910,C402494,{'weight': 2}
C1213,P17695,{'weight': 4}
C1213,P526329,{'weight': 2}
C1213,P2509089,{'weight': 2}
C402494,P179103,{'weight': 2}
C402494,P517807,{'weight': 3}
P947,C282109,{'weight': 3}
P947,C725636,{'weight': 2}
P947,C914070,{'weight': 18}
P947,C918584,{'weight': 17}
C725636,P764581,{'weight': 2}
C914070,P3494,{'weight': 10}
C914070,P3558,{'weight': 8}
C914070,P3809,{'weight': 7}
C914070,P4915,{'weight': 2}
C914070,P8778,{'weight': 4}
C914070,P17695,{'weight': 4}
C914070,P60643,{'weight': 2}
C914070,P113689,{'weight': 2}
C914070,P179103,{'weight': 3}
C914070,P195878,{'weight': 4}
C914070,P735311,{'weight': 2}
C914070,P782447,{'weight': 3}
C914070,P895905,{'weight': 3}
C914070,P2509089,{'weight': 2}
C918584,P2991,{'weight': 2}
C918584,P17695,{'weight': 7}
C918584,P113689,{'weight': 2}
C918584,P179103,{'weight': 2}
C918584,P195878,{'weight': 2}
C918584,P425620,{'weight': 8}
C918584,P510442,{'weight': 3}
C918584,P842874,{'weight': 2}
P1213,C10264,{'weight': 3}
C10264,P17695,{'weight': 2}
C10264,P179103,{'weight': 2}
P2616,C108264,{'weight': 3}
P2616,C294211,{'weight': 2}
P2616,C912561,{'weight': 3}
P2616,C914874,{'weight': 2}
C108264,P3558,{'weight': 4}
C108264,P8778,{'weight': 3}
C108264,P16101,{'weight': 4}
C108264,P17695,{'weight': 17}
C108264,P23297,{'weight': 2}
C108264,P24521,{'weight': 2}
C108264,P28037,{'weight': 2}
C108264,P29248,{'weight': 2}
C108264,P39752,{'weight': 2}
C108264,P48178,{'weight': 3}
C108264,P60643,{'weight': 2}
C108264,P81261,{'weight': 4}
C108264,P94051,{'weight': 3}
C108264,P97992,{'weight': 27}
C108264,P141551,{'weight': 6}
C108264,P179103,{'weight': 15}
C108264,P209572,{'weight': 27}
C108264,P258652,{'weight': 2}
C108264,P294211,{'weight': 3}
C108264,P318515,{'weight': 2}
C108264,P321586,{'weight': 4}
C108264,P346436,{'weight': 4}
C108264,P395294,{'weight': 2}
C108264,P419371,{'weight': 2}
C108264,P425620,{'weight': 7}
C108264,P438488,{'weight': 2}
C108264,P476404,{'weight': 4}
C108264,P725571,{'weight': 13}
C108264,P854537,{'weight': 3}
C294211,P3558,{'weight': 3}
C294211,P8778,{'weight': 2}
C294211,P10999,{'weight': 2}
C294211,P16131,{'weight': 4}
C294211,P17695,{'weight': 13}
C294211,P32763,{'weight': 2}
C294211,P34038,{'weight': 6}
C294211,P60643,{'weight': 20}
C294211,P179103,{'weight': 3}
C294211,P242224,{'weight': 3}
C294211,P247683,{'weight': 18}
C294211,P264861,{'weight': 2}
C294211,P281095,{'weight': 2}
C294211,P395294,{'weight': 3}
C294211,P424109,{'weight': 7}
C294211,P425620,{'weight': 8}
C294211,P725571,{'weight': 10}
C294211,P896705,{'weight': 3}
C912561,P2692,{'weight': 11}
C912561,P2991,{'weight': 24}
C912561,P17695,{'weight': 17}
C912561,P32763,{'weight': 2}
C912561,P179103,{'weight': 10}
C912561,P294211,{'weight': 10}
C912561,P425620,{'weight': 3}
C912561,P438488,{'weight': 3}
C912561,P477643,{'weight': 2}
C912561,P817462,{'weight': 2}
C912561,P1694403,{'weight': 2}
C914874,P13377,{'weight': 5}
C914874,P17695,{'weight': 4}
C914874,P81911,{'weight': 10}
C914874,P179103,{'weight': 2}
C914874,P425620,{'weight': 2}
P2692,C32779,{'weight': 2}
P2692,C111958,{'weight': 2}
P2692,C140612,{'weight': 2}
P2692,C412755,{'weight': 3}
P2692,C439173,{'weight': 7}
P2692,C447953,{'weight': 2}
P2692,C448988,{'weight': 2}
P2692,C450206,{'weight': 2}
P2692,C700154,{'weight': 2}
P2692,C750135,{'weight': 2}
P2692,C760592,{'weight': 3}
P2692,C819714,{'weight': 16}
P2692,C826871,{'weight': 2}
P2692,C841766,{'weight': 2}
P2692,C841778,{'weight': 2}
P2692,C845826,{'weight': 2}
P2692,C879418,{'weight': 2}
P2692,C894994,{'weight': 2}
P2692,C906803,{'weight': 2}
P2692,C907077,{'weight': 3}
P2692,C910393,{'weight': 3}
P2692,C913514,{'weight': 2}
P2692,C914998,{'weight': 4}
P2692,C916375,{'weight': 3}
P2692,C916785,{'weight': 2}
P2692,C917792,{'weight': 2}
P2692,C917973,{'weight': 2}
P2692,C917974,{'weight': 2}
P2692,C918594,{'weight': 3}
P2692,C918772,{'weight': 3}
P2692,C919454,{'weight': 2}
P2692,C919655,{'weight': 4}
P2692,C920640,{'weight': 5}
P2692,C922635,{'weight': 3}
C32779,P2991,{'weight': 5}
C32779,P6689,{'weight': 3}
C32779,P8778,{'weight': 6}
C32779,P13377,{'weight': 2}
C32779,P17695,{'weight': 7}
C32779,P28037,{'weight': 5}
C32779,P32763,{'weight': 11}
C32779,P172345,{'weight': 2}
C32779,P179103,{'weight': 5}
C32779,P425620,{'weight': 2}
C111958,P2991,{'weight': 6}
C111958,P17695,{'weight': 2}
C111958,P28726,{'weight': 3}
C111958,P892862,{'weight': 2}
C140612,P3057,{'weight': 4}
C140612,P17695,{'weight': 10}
C140612,P23297,{'weight': 26}
C140612,P32763,{'weight': 9}
C140612,P35076,{'weight': 2}
C140612,P71302,{'weight': 2}
C140612,P110521,{'weight': 2}
C140612,P155444,{'weight': 2}
C140612,P179103,{'weight': 5}
C140612,P398213,{'weight': 7}
C412755,P18329,{'weight': 6}
C439173,P8778,{'weight': 2}
C439173,P32763,{'weight': 2}
C447953,P8778,{'weight': 2}
C447953,P217955,{'weight': 4}
C447953,P510442,{'weight': 6}
C447953,P629749,{'weight': 5}
C448988,P8778,{'weight': 4}
C448988,P15206,{'weight': 5}
C448988,P17695,{'weight': 9}
C448988,P54686,{'weight': 63}
C448988,P179103,{'weight': 9}
C448988,P209572,{'weight': 3}
C448988,P336699,{'weight': 3}
C448988,P425620,{'weight': 2}
C448988,P2509089,{'weight': 2}
C450206,P26610,{'weight': 3}
C700154,P2991,{'weight': 7}
C700154,P5179,{'weight': 2}
C700154,P17695,{'weight': 10}
C700154,P32763,{'weight': 3}
C700154,P155444,{'weight': 2}
C700154,P179103,{'weight': 7}
C700154,P395425,{'weight': 2}
C700154,P425620,{'weight': 4}
C750135,P17695,{'weight': 5}
C750135,P32763,{'weight': 16}
C750135,P179103,{'weight': 2}
C750135,P228955,{'weight': 2}
C750135,P506327,{'weight': 8}
C750135,P825811,{'weight': 4}
C760592,P2991,{'weight': 2}
C760592,P3809,{'weight': 4}
C760592,P8778,{'weight': 8}
C760592,P17695,{'weight': 5}
C760592,P28037,{'weight': 2}
C760592,P179103,{'weight': 7}
C760592,P699883,{'weight': 3}
C760592,P724908,{'weight': 3}
C819714,P17695,{'weight': 3}
C819714,P425620,{'weight': 4}
C841766,P8778,{'weight': 7}
C841766,P17695,{'weight': 2}
C841766,P179103,{'weight': 3}
C841766,P699883,{'weight': 3}
C841778,P8778,{'weight': 5}
C841778,P17695,{'weight': 2}
C841778,P179103,{'weight': 2}
C841778,P699883,{'weight': 3}
C841778,P892862,{'weight': 4}
C841778,P896378,{'weight': 2}
C845826,P8778,{'weight': 2}
C879418,P2991,{'weight': 3}
C879418,P17695,{'weight': 3}
C879418,P32763,{'weight': 10}
C879418,P155444,{'weight': 4}
C879418,P179103,{'weight': 6}
C879418,P425620,{'weight': 5}
C879418,P510442,{'weight': 2}
C894994,P2991,{'weight': 2}
C894994,P8778,{'weight': 2}
C894994,P17695,{'weight': 5}
C894994,P18329,{'weight': 13}
C894994,P20198,{'weight': 2}
C894994,P94051,{'weight': 3}
C894994,P165078,{'weight': 2}
C894994,P179103,{'weight': 2}
C894994,P242224,{'weight': 7}
C894994,P294211,{'weight': 2}
C894994,P419371,{'weight': 4}
C894994,P996996,{'weight': 2}
C906803,P17695,{'weight': 2}
C906803,P32763,{'weight': 4}
C906803,P425620,{'weight': 2}
C906803,P516849,{'weight': 2}
C906803,P646850,{'weight': 2}
C906803,P782447,{'weight': 2}
C907077,P3809,{'weight': 2}
C907077,P17695,{'weight': 3}
C907077,P28037,{'weight': 3}
C907077,P179103,{'weight': 3}
C907077,P425620,{'weight': 3}
C907077,P1020162,{'weight': 2}
C907077,P2296918,{'weight': 6}
C910393,P2991,{'weight': 2}
C910393,P8778,{'weight': 7}
C910393,P13377,{'weight': 4}
C910393,P17695,{'weight': 2}
C910393,P28037,{'weight': 4}
C910393,P78845,{'weight': 2}
C910393,P179103,{'weight': 6}
C910393,P209572,{'weight': 3}
C910393,P294211,{'weight': 2}
C910393,P425620,{'weight': 3}
C910393,P510442,{'weight': 2}
C914998,P2991,{'weight': 11}
C914998,P17695,{'weight': 16}
C914998,P28037,{'weight': 2}
C914998,P29074,{'weight': 4}
C914998,P32763,{'weight': 17}
C914998,P155444,{'weight': 7}
C914998,P179103,{'weight': 8}
C914998,P209572,{'weight': 2}
C914998,P217955,{'weight': 2}
C914998,P425620,{'weight': 12}
C914998,P866533,{'weight': 4}
C916375,P2991,{'weight': 4}
C916375,P8778,{'weight': 8}
C916375,P17695,{'weight': 14}
C916375,P23297,{'weight': 2}
C916375,P32763,{'weight': 3}
C916375,P172345,{'weight': 4}
C916375,P179103,{'weight': 8}
C916375,P294211,{'weight': 4}
C916785,P2991,{'weight': 8}
C916785,P8778,{'weight': 2}
C916785,P17695,{'weight': 6}
C916785,P23297,{'weight': 5}
C916785,P32763,{'weight': 2}
C916785,P59227,{'weight': 2}
C916785,P179103,{'weight': 2}
C916785,P294211,{'weight': 4}
C916785,P425620,{'weight': 3}
C917792,P2991,{'weight': 2}
C917792,P294211,{'weight': 2}
C917792,P782447,{'weight': 3}
C917973,P8778,{'weight': 2}
C917973,P17695,{'weight': 2}
C917973,P32763,{'weight': 2}
C917973,P172345,{'weight': 3}
C917973,P179103,{'weight': 4}
C917974,P8778,{'weight': 5}
C917974,P17695,{'weight': 2}
C917974,P54686,{'weight': 11}
C917974,P179103,{'weight': 4}
C917974,P294211,{'weight': 2}
C917974,P336699,{'weight': 3}
C917974,P425620,{'weight': 2}
C918594,P2991,{'weight': 3}
C918594,P28037,{'weight': 2}
C918594,P179103,{'weight': 2}
C918772,P294211,{'weight': 2}
C918772,P510442,{'weight': 3}
C918772,P782447,{'weight': 2}
C919454,P8778,{'weight': 2}
C919454,P425620,{'weight': 3}
C919454,P510442,{'weight': 2}
C919454,P782447,{'weight': 3}
C920640,P116021,{'weight': 3}
C920640,P179103,{'weight': 2}
C920640,P209572,{'weight': 3}
C920640,P294211,{'weight': 2}
C920640,P893125,{'weight': 2}
C920640,P1557505,{'weight': 3}
C922635,P8778,{'weight': 5}
C922635,P17695,{'weight': 3}
C922635,P34038,{'weight': 2}
C922635,P179103,{'weight': 4}
C922635,P281095,{'weight': 2}
C922635,P294211,{'weight': 2}
C922635,P425620,{'weight': 3}
C922635,P646850,{'weight': 2}
P2873,C276449,{'weight': 2}
P2873,C302289,{'weight': 3}
P2873,C539664,{'weight': 2}
C276449,P17695,{'weight': 5}
C276449,P27908,{'weight': 3}
C276449,P179103,{'weight': 3}
C276449,P425620,{'weight': 5}
C276449,P725571,{'weight': 2}
C302289,P16988,{'weight': 2}
C302289,P42513,{'weight': 2}
C302289,P121021,{'weight': 2}
C302289,P769610,{'weight': 2}
C539664,P10787,{'weight': 2}
P2991,C567,{'weight': 2}
P2991,C23598,{'weight': 32}
P2991,C29323,{'weight': 4}
P2991,C31696,{'weight': 3}
P2991,C32435,{'weight': 2}
P2991,C32764,{'weight': 2}
P2991,C34112,{'weight': 5}
P2991,C50936,{'weight': 3}
P2991,C72173,{'weight': 2}
P2991,C76981,{'weight': 3}
P2991,C93594,{'weight': 2}
P2991,C205018,{'weight': 3}
P2991,C218533,{'weight': 2}
P2991,C244260,{'weight': 6}
P2991,C407448,{'weight': 2}
P2991,C507734,{'weight': 2}
P2991,C508088,{'weight': 2}
P2991,C508627,{'weight': 8}
P2991,C695447,{'weight': 2}
P2991,C700254,{'weight': 3}
P2991,C752288,{'weight': 2}
P2991,C753997,{'weight': 2}
P2991,C777293,{'weight': 2}
P2991,C781821,{'weight': 12}
P2991,C819815,{'weight': 2}
P2991,C821648,{'weight': 8}
P2991,C822226,{'weight': 23}
P2991,C829300,{'weight': 2}
P2991,C838794,{'weight': 2}
P2991,C841754,{'weight': 2}
P2991,C841768,{'weight': 3}
P2991,C850917,{'weight': 2}
P2991,C859190,{'weight': 3}
P2991,C874344,{'weight': 2}
P2991,C887116,{'weight': 4}
P2991,C888953,{'weight': 2}
P2991,C894424,{'weight': 3}
P2991,C896046,{'weight': 4}
P2991,C896387,{'weight': 2}
P2991,C898752,{'weight': 7}
P2991,C907299,{'weight': 4}
P2991,C908161,{'weight': 8}
P2991,C910887,{'weight': 2}
P2991,C911896,{'weight': 49}
P2991,C912207,{'weight': 2}
P2991,C912350,{'weight': 3}
P2991,C913262,{'weight': 4}
P2991,C913675,{'weight': 2}
P2991,C913732,{'weight': 2}
P2991,C914157,{'weight': 2}
P2991,C914181,{'weight': 2}
P2991,C914665,{'weight': 4}
P2991,C916262,{'weight': 2}
P2991,C916709,{'weight': 4}
P2991,C917599,{'weight': 5}
P2991,C917756,{'weight': 5}
P2991,C918042,{'weight': 12}
P2991,C918326,{'weight': 4}
P2991,C918971,{'weight': 3}
P2991,C919211,{'weight': 3}
P2991,C919936,{'weight': 2}
P2991,C920683,{'weight': 2}
P2991,C922573,{'weight': 2}
P2991,C923942,{'weight': 3}
P2991,C927836,{'weight': 2}
C23598,P15206,{'weight': 4}
C23598,P17695,{'weight': 13}
C23598,P116021,{'weight': 2}
C23598,P179103,{'weight': 3}
C23598,P336699,{'weight': 6}
C23598,P425620,{'weight': 5}
C23598,P1557505,{'weight': 2}
C29323,P3558,{'weight': 7}
C29323,P3809,{'weight': 2}
C29323,P9572,{'weight': 2}
C29323,P17695,{'weight': 14}
C29323,P41234,{'weight': 4}
C29323,P60643,{'weight': 2}
C29323,P84767,{'weight': 2}
C29323,P97992,{'weight': 4}
C29323,P165078,{'weight': 2}
C29323,P179103,{'weight': 3}
C29323,P216168,{'weight': 2}
C29323,P294211,{'weight': 3}
C29323,P419371,{'weight': 2}
C29323,P425620,{'weight': 4}
C29323,P472970,{'weight': 2}
C29323,P507754,{'weight': 3}
C29323,P854537,{'weight': 2}
C29323,P896705,{'weight': 3}
C29323,P1163777,{'weight': 2}
C29323,P1442162,{'weight': 2}
C31696,P8778,{'weight': 13}
C31696,P17695,{'weight': 4}
C31696,P34038,{'weight': 2}
C31696,P166257,{'weight': 2}
C31696,P172345,{'weight': 4}
C31696,P179103,{'weight': 5}
C31696,P294211,{'weight': 7}
C32764,P3558,{'weight': 2}
C32764,P8778,{'weight': 4}
C32764,P13377,{'weight': 5}
C32764,P17695,{'weight': 8}
C32764,P32763,{'weight': 29}
C32764,P41234,{'weight': 2}
C32764,P43815,{'weight': 2}
C32764,P179103,{'weight': 8}
C32764,P425620,{'weight': 4}
C34112,P3809,{'weight': 3}
C34112,P8778,{'weight': 2}
C34112,P16101,{'weight': 3}
C34112,P16131,{'weight': 2}
C34112,P17695,{'weight': 12}
C34112,P34038,{'weight': 5}
C34112,P39752,{'weight': 6}
C34112,P81261,{'weight': 3}
C34112,P97992,{'weight': 7}
C34112,P179103,{'weight': 7}
C34112,P346436,{'weight': 3}
C34112,P409010,{'weight': 2}
C34112,P419371,{'weight': 2}
C34112,P425620,{'weight': 5}
C34112,P725571,{'weight': 3}
C34112,P735311,{'weight': 4}
C34112,P1442162,{'weight': 3}
C72173,P32763,{'weight': 12}
C72173,P110521,{'weight': 2}
C72173,P281095,{'weight': 3}
C76981,P8778,{'weight': 7}
C76981,P15206,{'weight': 6}
C76981,P16101,{'weight': 11}
C76981,P17695,{'weight': 5}
C76981,P28037,{'weight': 6}
C76981,P54686,{'weight': 18}
C76981,P294211,{'weight': 2}
C76981,P336699,{'weight': 5}
C76981,P510442,{'weight': 4}
C76981,P1390992,{'weight': 6}
C93594,P15206,{'weight': 10}
C93594,P16101,{'weight': 6}
C93594,P17695,{'weight': 5}
C93594,P54686,{'weight': 61}
C93594,P179103,{'weight': 7}
C93594,P209572,{'weight': 2}
C93594,P740345,{'weight': 4}
C205018,P17695,{'weight': 9}
C205018,P28037,{'weight': 2}
C205018,P29074,{'weight': 9}
C205018,P32763,{'weight': 24}
C205018,P35076,{'weight': 4}
C205018,P155444,{'weight': 5}
C205018,P179103,{'weight': 3}
C205018,P425620,{'weight': 3}
C218533,P11882,{'weight': 2}
C218533,P17695,{'weight': 17}
C218533,P23297,{'weight': 49}
C218533,P179103,{'weight': 5}
C218533,P646850,{'weight': 2}
C218533,P754002,{'weight': 2}
C218533,P782447,{'weight': 11}
C218533,P810143,{'weight': 2}
C218533,P896378,{'weight': 3}
C244260,P12809,{'weight': 2}
C244260,P17695,{'weight': 9}
C244260,P25480,{'weight': 11}
C244260,P34488,{'weight': 2}
C244260,P179103,{'weight': 3}
C244260,P425620,{'weight': 6}
C244260,P740345,{'weight': 3}
C244260,P817462,{'weight': 2}
C407448,P6689,{'weight': 3}
C407448,P17695,{'weight': 5}
C407448,P32763,{'weight': 29}
C407448,P179103,{'weight': 3}
C407448,P425620,{'weight': 2}
C507734,P8778,{'weight': 2}
C507734,P81261,{'weight': 2}
C507734,P141551,{'weight': 2}
C507734,P425620,{'weight': 2}
C507734,P510442,{'weight': 5}
C508088,P6689,{'weight': 17}
C508088,P13377,{'weight': 2}
C508088,P17695,{'weight': 14}
C508088,P23297,{'weight': 3}
C508088,P28037,{'weight': 4}
C508088,P32763,{'weight': 26}
C508088,P34038,{'weight': 3}
C508088,P179103,{'weight': 5}
C508088,P385008,{'weight': 2}
C508088,P388712,{'weight': 2}
C508088,P399948,{'weight': 2}
C508088,P910983,{'weight': 2}
C508627,P17695,{'weight': 5}
C508627,P28037,{'weight': 5}
C508627,P32763,{'weight': 3}
C508627,P438488,{'weight': 2}
C508627,P510442,{'weight': 4}
C695447,P17695,{'weight': 5}
C695447,P172345,{'weight': 3}
C695447,P179103,{'weight': 4}
C695447,P209572,{'weight': 2}
C695447,P425620,{'weight': 2}
C695447,P725571,{'weight': 3}
C700254,P17695,{'weight': 6}
C700254,P32763,{'weight': 5}
C700254,P155444,{'weight': 2}
C752288,P3809,{'weight': 3}
C752288,P17695,{'weight': 6}
C752288,P179103,{'weight': 3}
C752288,P294211,{'weight': 4}
C752288,P425620,{'weight': 4}
C752288,P773549,{'weight': 2}
C752288,P919006,{'weight': 2}
C752288,P2296918,{'weight': 2}
C777293,P168545,{'weight': 2}
C777293,P179103,{'weight': 3}
C777293,P214993,{'weight': 2}
C777293,P279834,{'weight': 3}
C777293,P699883,{'weight': 3}
C781821,P9638,{'weight': 3}
C781821,P17695,{'weight': 3}
C781821,P294211,{'weight': 2}
C781821,P425620,{'weight': 2}
C819815,P699883,{'weight': 2}
C821648,P15206,{'weight': 4}
C821648,P17695,{'weight': 2}
C822226,P3809,{'weight': 3}
C822226,P17695,{'weight': 8}
C822226,P81261,{'weight': 2}
C822226,P97992,{'weight': 2}
C822226,P141551,{'weight': 2}
C822226,P179103,{'weight': 6}
C822226,P346436,{'weight': 2}
C822226,P425620,{'weight': 9}
C822226,P646850,{'weight': 2}
C822226,P816909,{'weight': 2}
C829300,P842874,{'weight': 2}
C841754,P17695,{'weight': 2}
C841754,P699883,{'weight': 3}
C841754,P892862,{'weight': 7}
C841768,P8778,{'weight': 3}
C841768,P17695,{'weight': 3}
C841768,P102040,{'weight': 2}
C841768,P892862,{'weight': 2}
C850917,P510442,{'weight': 2}
C859190,P8778,{'weight': 6}
C859190,P17695,{'weight': 2}
C859190,P28037,{'weight': 4}
C859190,P913104,{'weight': 6}
C859190,P3197341,{'weight': 3}
C874344,P3809,{'weight': 4}
C874344,P17695,{'weight': 2}
C874344,P28037,{'weight': 2}
C874344,P179103,{'weight': 2}
C874344,P346436,{'weight': 2}
C874344,P702299,{'weight': 3}
C887116,P179103,{'weight': 2}
C887116,P425620,{'weight': 2}
C887116,P510442,{'weight': 3}
C888953,P8778,{'weight': 7}
C888953,P17695,{'weight': 2}
C888953,P28037,{'weight': 2}
C888953,P699883,{'weight': 5}
C888953,P892862,{'weight': 2}
